2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: ErrorName=StorageError ErrorMessage=The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter "--skipApiVersionCheck" or Visual Studio Code configuration "Skip Api Version Check" can skip this error.   ErrorHTTPStatusCode=400 ErrorHTTPStatusMessage=The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter "--skipApiVersionCheck" or Visual Studio Code configuration "Skip Api Version Check" can skip this error.  ErrorHTTPHeaders={"x-ms-error-code":"InvalidHeaderValue","x-ms-request-id":"33db471a-c1f2-46c6-a2c6-1aff5ce61f09"} ErrorHTTPBody="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"yes\"?>\n<Error>\n  <Code>InvalidHeaderValue</Code>\n  <Message>The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter \"--skipApiVersionCheck\" or Visual Studio Code configuration \"Skip Api Version Check\" can skip this error. \nRequestId:33db471a-c1f2-46c6-a2c6-1aff5ce61f09\nTime:2026-02-12T00:22:54.609Z</Message>\n</Error>" ErrorStack="StorageError: The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter \"--skipApiVersionCheck\" or Visual Studio Code configuration \"Skip Api Version Check\" can skip this error. \n    at StorageErrorFactory.getInvalidAPIVersion (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\dist\\src\\blob\\errors\\StorageErrorFactory.js:226:16)\n    at checkApiVersion (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\dist\\src\\blob\\utils\\utils.js:11:45)\n    at blobStorageContextMiddleware (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\dist\\src\\blob\\middlewares\\blobStorageContext.middleware.js:94:41)\n    at C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\dist\\src\\blob\\middlewares\\blobStorageContext.middleware.js:15:16\n    at Layer.handle [as handle_request] (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\router\\index.js:328:13)\n    at C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\router\\index.js:286:9\n    at Function.process_params (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at expressInit (C:\\Users\\xande\\AppData\\Roaming\\npm\\node_modules\\azurite\\node_modules\\express\\lib\\middleware\\init.js:40:5)"
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set HTTP code: 400
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set HTTP status message: The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter "--skipApiVersionCheck" or Visual Studio Code configuration "Skip Api Version Check" can skip this error. 
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set HTTP Header: x-ms-error-code=InvalidHeaderValue
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set HTTP Header: x-ms-request-id=33db471a-c1f2-46c6-a2c6-1aff5ce61f09
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set content type: application/xml
2026-02-12T00:22:54.612Z 	 error: ErrorMiddleware: Set HTTP body: "<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"yes\"?>\n<Error>\n  <Code>InvalidHeaderValue</Code>\n  <Message>The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter \"--skipApiVersionCheck\" or Visual Studio Code configuration \"Skip Api Version Check\" can skip this error. \nRequestId:33db471a-c1f2-46c6-a2c6-1aff5ce61f09\nTime:2026-02-12T00:22:54.609Z</Message>\n</Error>"
2026-02-12T00:22:54.613Z 	 verbose: Send Blob telemetry: B_Service_SetProperties
2026-02-12T00:22:54.613Z 	 info: EndMiddleware: End response. TotalTimeInMS=undefined StatusCode=400 StatusMessage=The API version 2026-02-06 is not supported by Azurite. Please upgrade Azurite to latest version and retry. If you are using Azurite in Visual Studio, please check you have installed latest Visual Studio patch. Azurite command line parameter "--skipApiVersionCheck" or Visual Studio Code configuration "Skip Api Version Check" can skip this error.  Headers={"server":"Azurite-Blob/3.35.0","x-ms-error-code":"InvalidHeaderValue","x-ms-request-id":"33db471a-c1f2-46c6-a2c6-1aff5ce61f09","content-type":"application/xml"}
2026-02-12T00:22:55.341Z 	 info: AccountDataStore:init() Refresh accounts from environment variable AZURITE_ACCOUNTS with value undefined
